"CURSO";"N° QUESTÃO";"N° ACERTOS";"N° ERROS";"NOME PROVA";"OPÇÃO LÍNGUA"
"EGM1AN-BRB - Quimica Geral";"2";"2";"8";"Prova Objetiva";" - "
"EGM1AN-BRB - Quimica Geral";"3";"2";"8";"Prova Objetiva";" - "
"EGM1AN-BRB - Quimica Geral";"4";"1";"9";"Prova Objetiva";" - "
"EGM1AN-BRB - Quimica Geral";"5";"3";"7";"Prova Objetiva";" - "
"EGM1AN-BRB - Quimica Geral";"6";"4";"6";"Prova Objetiva";" - "
"EGM1AN-BRB - Quimica Geral";"7";"3";"7";"Prova Objetiva";" - "
"EGM1AN-BRB - Quimica Geral";"8";"2";"8";"Prova Objetiva";" - "
"ENC1AN-BRC - Quimica Geral ";"1";"7";"3";"Prova Objetiva";" - "
"ENC1AN-BRC - Quimica Geral ";"2";"4";"6";"Prova Objetiva";" - "
"ENC1AN-BRC - Quimica Geral ";"3";"3";"7";"Prova Objetiva";" - "
"ENC1AN-BRC - Quimica Geral ";"4";"1";"9";"Prova Objetiva";" - "
"ENC1AN-BRC - Quimica Geral ";"5";"2";"8";"Prova Objetiva";" - "
"ENC1AN-BRC - Quimica Geral ";"6";"1";"9";"Prova Objetiva";" - "
"ENC1AN-BRC - Quimica Geral ";"7";"4";"6";"Prova Objetiva";" - "
"ENC1AN-BRC - Quimica Geral ";"8";"1";"9";"Prova Objetiva";" - "
"ENC1AN-BRD - Quimica Geral";"1";"6";"1";"Prova Objetiva";" - "
"ENC1AN-BRD - Quimica Geral";"2";"4";"3";"Prova Objetiva";" - "
"ENC1AN-BRD - Quimica Geral";"3";"3";"4";"Prova Objetiva";" - "
"ENC1AN-BRD - Quimica Geral";"4";"1";"6";"Prova Objetiva";" - "
"ENC1AN-BRD - Quimica Geral";"5";"0";"7";"Prova Objetiva";" - "
"ENC1AN-BRD - Quimica Geral";"6";"0";"7";"Prova Objetiva";" - "
"ENC1AN-BRD - Quimica Geral";"7";"1";"6";"Prova Objetiva";" - "
"ENC1AN-BRD - Quimica Geral";"8";"3";"4";"Prova Objetiva";" - "
"EPR1AN-BRA - Quimica Geral";"1";"11";"2";"Prova Objetiva";" - "
"EPR1AN-BRA - Quimica Geral";"2";"2";"11";"Prova Objetiva";" - "
"EPR1AN-BRA - Quimica Geral";"3";"2";"11";"Prova Objetiva";" - "
"EPR1AN-BRA - Quimica Geral";"4";"6";"7";"Prova Objetiva";" - "
"EPR1AN-BRA - Quimica Geral";"5";"3";"10";"Prova Objetiva";" - "
"EPR1AN-BRA - Quimica Geral";"6";"1";"12";"Prova Objetiva";" - "
"EPR1AN-BRA - Quimica Geral";"7";"4";"9";"Prova Objetiva";" - "
"EPR1AN-BRA - Quimica Geral";"8";"4";"9";"Prova Objetiva";" - "
"EGM1AN-LVA - Quimica Geral";"1";"12";"1";"Prova Objetiva";" - "
"EGM1AN-LVA - Quimica Geral";"2";"4";"9";"Prova Objetiva";" - "
"EGM1AN-LVA - Quimica Geral";"3";"4";"9";"Prova Objetiva";" - "
"EGM1AN-LVA - Quimica Geral";"4";"9";"4";"Prova Objetiva";" - "
"EGM1AN-LVA - Quimica Geral";"5";"7";"6";"Prova Objetiva";" - "
"EGM1AN-LVA - Quimica Geral";"6";"4";"9";"Prova Objetiva";" - "
"EGM1AN-LVA - Quimica Geral";"7";"7";"6";"Prova Objetiva";" - "
"EGM1AN-LVA - Quimica Geral";"8";"6";"7";"Prova Objetiva";" - "
"EGM1AN-LVB - Quimica Geral";"1";"9";"2";"Prova Objetiva";" - "
"EGM1AN-LVB - Quimica Geral";"2";"3";"8";"Prova Objetiva";" - "
"EGM1AN-LVB - Quimica Geral";"3";"5";"6";"Prova Objetiva";" - "
"EGM1AN-LVB - Quimica Geral";"4";"3";"8";"Prova Objetiva";" - "
"EGM1AN-LVB - Quimica Geral";"5";"3";"8";"Prova Objetiva";" - "
"EGM1AN-LVB - Quimica Geral";"6";"0";"11";"Prova Objetiva";" - "
"EGM1AN-LVB - Quimica Geral";"7";"5";"6";"Prova Objetiva";" - "
"EGM1AN-LVB - Quimica Geral";"8";"2";"9";"Prova Objetiva";" - "
"ENC1AN-LVA - Quimica Geral";"1";"7";"4";"Prova Objetiva";" - "
"ENC1AN-LVA - Quimica Geral";"2";"7";"4";"Prova Objetiva";" - "
"ENC1AN-LVA - Quimica Geral";"3";"2";"9";"Prova Objetiva";" - "
"ENC1AN-LVA - Quimica Geral";"4";"3";"8";"Prova Objetiva";" - "
"ENC1AN-LVA - Quimica Geral";"5";"4";"7";"Prova Objetiva";" - "
"ENC1AN-LVA - Quimica Geral";"6";"2";"9";"Prova Objetiva";" - "
"ENC1AN-LVA - Quimica Geral";"7";"5";"6";"Prova Objetiva";" - "
"ENC1AN-LVA - Quimica Geral";"8";"4";"7";"Prova Objetiva";" - "
"ENC1AN-LVB - Quimica Geral  ";"1";"7";"4";"Prova Objetiva";" - "
"ENC1AN-LVB - Quimica Geral  ";"2";"2";"9";"Prova Objetiva";" - "
"ENC1AN-LVB - Quimica Geral  ";"3";"3";"8";"Prova Objetiva";" - "
"ENC1AN-LVB - Quimica Geral  ";"4";"3";"8";"Prova Objetiva";" - "
"ENC1AN-LVB - Quimica Geral  ";"5";"3";"8";"Prova Objetiva";" - "
"ENC1AN-LVB - Quimica Geral  ";"6";"2";"9";"Prova Objetiva";" - "
"ENC1AN-LVB - Quimica Geral  ";"7";"4";"7";"Prova Objetiva";" - "
"ENC1AN-LVB - Quimica Geral  ";"8";"6";"5";"Prova Objetiva";" - "
"ENC1AN-LVC - Quimica Geral ";"1";"5";"2";"Prova Objetiva";" - "
"ENC1AN-LVC - Quimica Geral ";"2";"3";"4";"Prova Objetiva";" - "
"ENC1AN-LVC - Quimica Geral ";"3";"4";"3";"Prova Objetiva";" - "
"ENC1AN-LVC - Quimica Geral ";"4";"1";"6";"Prova Objetiva";" - "
"ENC1AN-LVC - Quimica Geral ";"5";"3";"4";"Prova Objetiva";" - "
"ENC1AN-LVC - Quimica Geral ";"6";"2";"5";"Prova Objetiva";" - "
"ENC1AN-LVC - Quimica Geral ";"7";"3";"4";"Prova Objetiva";" - "
"ENC1AN-LVC - Quimica Geral ";"8";"4";"3";"Prova Objetiva";" - "
"EPR1AN-LVA - Quimica Geral";"1";"13";"0";"Prova Objetiva";" - "
"EPR1AN-LVA - Quimica Geral";"2";"6";"7";"Prova Objetiva";" - "
"EPR1AN-LVA - Quimica Geral";"3";"2";"11";"Prova Objetiva";" - "
"EPR1AN-LVA - Quimica Geral";"4";"6";"7";"Prova Objetiva";" - "
"EPR1AN-LVA - Quimica Geral";"5";"3";"10";"Prova Objetiva";" - "
"EPR1AN-LVA - Quimica Geral";"6";"0";"13";"Prova Objetiva";" - "
"EPR1AN-LVA - Quimica Geral";"7";"3";"10";"Prova Objetiva";" - "
"EPR1AN-LVA - Quimica Geral";"8";"4";"9";"Prova Objetiva";" - "
"ENQ1AM-RJA - Introdução à Engenharia Química";"1";"6";"17";"Prova Objetiva";" - "
"ENQ1AM-RJA - Introdução à Engenharia Química";"2";"0";"23";"Prova Objetiva";" - "
"ENQ1AM-RJA - Introdução à Engenharia Química";"3";"18";"5";"Prova Objetiva";" - "
"ENQ1AM-RJA - Introdução à Engenharia Química";"4";"10";"13";"Prova Objetiva";" - "
"ENQ1AM-RJA - Introdução à Engenharia Química";"5";"20";"3";"Prova Objetiva";" - "
"ENQ1AM-RJA - Introdução à Engenharia Química";"6";"17";"6";"Prova Objetiva";" - "
"ENQ1AM-RJA - Introdução à Engenharia Química";"7";"19";"4";"Prova Objetiva";" - "
"ENQ1AM-RJA - Introdução à Engenharia Química";"8";"13";"10";"Prova Objetiva";" - "
"ENQ1AN-RJA - Introdução à Engenharia Química ";"1";"21";"6";"Prova Objetiva";" - "
"ENQ1AN-RJA - Introdução à Engenharia Química ";"2";"0";"27";"Prova Objetiva";" - "
"ENQ1AN-RJA - Introdução à Engenharia Química ";"3";"25";"2";"Prova Objetiva";" - "
"ENQ1AN-RJA - Introdução à Engenharia Química ";"4";"14";"13";"Prova Objetiva";" - "
"ENQ1AN-RJA - Introdução à Engenharia Química ";"5";"16";"11";"Prova Objetiva";" - "
"ENQ1AN-RJA - Introdução à Engenharia Química ";"6";"20";"7";"Prova Objetiva";" - "
"ENQ1AN-RJA - Introdução à Engenharia Química ";"7";"26";"1";"Prova Objetiva";" - "
"ENQ1AN-RJA - Introdução à Engenharia Química ";"8";"27";"0";"Prova Objetiva";" - "
"EPR1AM-RJA - Introdução à Engenharia de Produção";"1";"11";"6";"Prova Objetiva";" - "
"EPR1AM-RJA - Introdução à Engenharia de Produção";"2";"4";"13";"Prova Objetiva";" - "
"EPR1AM-RJA - Introdução à Engenharia de Produção";"3";"8";"9";"Prova Objetiva";" - "
"EPR1AM-RJA - Introdução à Engenharia de Produção";"4";"14";"3";"Prova Objetiva";" - "
"EPR1AM-RJA - Introdução à Engenharia de Produção";"5";"11";"6";"Prova Objetiva";" - "
"EPR1AM-RJA - Introdução à Engenharia de Produção";"6";"6";"11";"Prova Objetiva";" - "
"EPR1AM-RJA - Introdução à Engenharia de Produção";"7";"16";"1";"Prova Objetiva";" - "
"EPR1AM-RJA - Introdução à Engenharia de Produção";"8";"4";"13";"Prova Objetiva";" - "
"EAM1AM-RJA - Introdução à Engenharia Ambiental";"1";"12";"6";"Prova Objetiva";" - "
"EAM1AM-RJA - Introdução à Engenharia Ambiental";"2";"17";"1";"Prova Objetiva";" - "
"EAM1AM-RJA - Introdução à Engenharia Ambiental";"3";"10";"8";"Prova Objetiva";" - "
"EAM1AM-RJA - Introdução à Engenharia Ambiental";"4";"9";"9";"Prova Objetiva";" - "
"EAM1AM-RJA - Introdução à Engenharia Ambiental";"5";"14";"4";"Prova Objetiva";" - "
"EAM1AM-RJA - Introdução à Engenharia Ambiental";"6";"17";"1";"Prova Objetiva";" - "
"EAM1AM-RJA - Introdução à Engenharia Ambiental";"7";"14";"4";"Prova Objetiva";" - "
"EAM1AM-RJA - Introdução à Engenharia Ambiental";"8";"16";"2";"Prova Objetiva";" - "
"EAM1AN-RJA - Introdução à Engenharia Ambiental";"1";"14";"2";"Prova Objetiva";" - "
"EAM1AN-RJA - Introdução à Engenharia Ambiental";"2";"15";"1";"Prova Objetiva";" - "
"EAM1AN-RJA - Introdução à Engenharia Ambiental";"3";"1";"15";"Prova Objetiva";" - "
"EAM1AN-RJA - Introdução à Engenharia Ambiental";"4";"8";"8";"Prova Objetiva";" - "
"EAM1AN-RJA - Introdução à Engenharia Ambiental";"5";"15";"1";"Prova Objetiva";" - "
"EAM1AN-RJA - Introdução à Engenharia Ambiental";"6";"8";"8";"Prova Objetiva";" - "
"EAM1AN-RJA - Introdução à Engenharia Ambiental";"7";"9";"7";"Prova Objetiva";" - "
"EAM1AN-RJA - Introdução à Engenharia Ambiental";"8";"6";"10";"Prova Objetiva";" - "
"ECA1AN-RJA - Introdução à Engenharia  de Controle Automação";"1";"16";"6";"Prova Objetiva";" - "
"ECA1AN-RJA - Introdução à Engenharia  de Controle Automação";"2";"19";"3";"Prova Objetiva";" - "
"ECA1AN-RJA - Introdução à Engenharia  de Controle Automação";"3";"6";"16";"Prova Objetiva";" - "
"ECA1AN-RJA - Introdução à Engenharia  de Controle Automação";"4";"9";"13";"Prova Objetiva";" - "
"ECA1AN-RJA - Introdução à Engenharia  de Controle Automação";"5";"18";"4";"Prova Objetiva";" - "
"ECA1AN-RJA - Introdução à Engenharia  de Controle Automação";"6";"13";"9";"Prova Objetiva";" - "
"ECA1AN-RJA - Introdução à Engenharia  de Controle Automação";"7";"19";"3";"Prova Objetiva";" - "
"ECA1AN-RJA - Introdução à Engenharia  de Controle Automação";"8";"2";"20";"Prova Objetiva";" - "
"ECA1AM-RJB - Introdução à Engenharia  de Controle Automação";"1";"3";"12";"Prova Objetiva";" - "
"ECA1AM-RJB - Introdução à Engenharia  de Controle Automação";"2";"5";"10";"Prova Objetiva";" - "
"ECA1AM-RJB - Introdução à Engenharia  de Controle Automação";"3";"6";"9";"Prova Objetiva";" - "
"ECA1AM-RJB - Introdução à Engenharia  de Controle Automação";"4";"0";"15";"Prova Objetiva";" - "
"ECA1AM-RJB - Introdução à Engenharia  de Controle Automação";"5";"3";"12";"Prova Objetiva";" - "
"ECA1AM-RJB - Introdução à Engenharia  de Controle Automação";"6";"5";"10";"Prova Objetiva";" - "
"ECA1AM-RJB - Introdução à Engenharia  de Controle Automação";"7";"5";"10";"Prova Objetiva";" - "
"ECA1AM-RJB - Introdução à Engenharia  de Controle Automação";"8";"7";"8";"Prova Objetiva";" - "
"SII2AN-RJA - Arquitetura de Computadores";"1";"4";"11";"Prova Objetiva";" - "
"SII2AN-RJA - Arquitetura de Computadores";"2";"4";"11";"Prova Objetiva";" - "
"SII2AN-RJA - Arquitetura de Computadores";"3";"1";"14";"Prova Objetiva";" - "
"SII2AN-RJA - Arquitetura de Computadores";"4";"6";"9";"Prova Objetiva";" - "
"SII2AN-RJA - Arquitetura de Computadores";"5";"12";"3";"Prova Objetiva";" - "
"SII2AN-RJA - Arquitetura de Computadores";"6";"2";"13";"Prova Objetiva";" - "
"SII2AN-RJA - Arquitetura de Computadores";"7";"6";"9";"Prova Objetiva";" - "
"SII2AN-RJA - Arquitetura de Computadores";"8";"10";"5";"Prova Objetiva";" - "
"SII2AN-RJA - Estatística";"1";"0";"17";"Prova Objetiva";" - "
"SII2AN-RJA - Estatística";"2";"12";"5";"Prova Objetiva";" - "
"SII2AN-RJA - Estatística";"3";"13";"4";"Prova Objetiva";" - "
"SII2AN-RJA - Estatística";"4";"8";"9";"Prova Objetiva";" - "
"SII2AN-RJA - Estatística";"5";"15";"2";"Prova Objetiva";" - "
"SII2AN-RJA - Estatística";"6";"10";"7";"Prova Objetiva";" - "
"SII2AN-RJA - Estatística";"7";"11";"6";"Prova Objetiva";" - "
"SII2AN-RJA - Estatística";"8";"9";"8";"Prova Objetiva";" - "
"SII2AN-RJA - Estrutura de Dados e Arquivo";"1";"2";"15";"Prova Objetiva";" - "
"SII2AN-RJA - Estrutura de Dados e Arquivo";"2";"14";"3";"Prova Objetiva";" - "
"SII2AN-RJA - Estrutura de Dados e Arquivo";"3";"3";"14";"Prova Objetiva";" - "
"SII2AN-RJA - Estrutura de Dados e Arquivo";"4";"4";"13";"Prova Objetiva";" - "
"SII2AN-RJA - Estrutura de Dados e Arquivo";"5";"15";"2";"Prova Objetiva";" - "
"SII2AN-RJA - Estrutura de Dados e Arquivo";"6";"12";"5";"Prova Objetiva";" - "
"SII2AN-RJA - Estrutura de Dados e Arquivo";"7";"9";"8";"Prova Objetiva";" - "
"SII2AN-RJA - Estrutura de Dados e Arquivo";"8";"11";"6";"Prova Objetiva";" - "
"SII2BN-RJA - Paradigmas de Linguagens de Programa";"1";"9";"19";"Prova Objetiva";" - "
"SII2BN-RJA - Paradigmas de Linguagens de Programa";"2";"19";"9";"Prova Objetiva";" - "
"SII2BN-RJA - Paradigmas de Linguagens de Programa";"3";"10";"18";"Prova Objetiva";" - "
"SII2BN-RJA - Paradigmas de Linguagens de Programa";"4";"12";"16";"Prova Objetiva";" - "
"SII2BN-RJA - Paradigmas de Linguagens de Programa";"5";"14";"14";"Prova Objetiva";" - "
"SII2BN-RJA - Paradigmas de Linguagens de Programa";"6";"10";"18";"Prova Objetiva";" - "
"SII2BN-RJA - Paradigmas de Linguagens de Programa";"7";"10";"18";"Prova Objetiva";" - "
"SII2BN-RJA - Paradigmas de Linguagens de Programa";"8";"9";"19";"Prova Objetiva";" - "
"SII2BN-RJA - Programação Orientada por Objetos";"1";"10";"3";"Prova Objetiva";" - "
"SII2BN-RJA - Programação Orientada por Objetos";"2";"8";"5";"Prova Objetiva";" - "
"SII2BN-RJA - Programação Orientada por Objetos";"3";"7";"6";"Prova Objetiva";" - "
"SII2BN-RJA - Programação Orientada por Objetos";"4";"12";"1";"Prova Objetiva";" - "
"SII2BN-RJA - Programação Orientada por Objetos";"5";"5";"8";"Prova Objetiva";" - "
"SII2BN-RJA - Programação Orientada por Objetos";"6";"5";"8";"Prova Objetiva";" - "
"SII2BN-RJA - Programação Orientada por Objetos";"7";"7";"6";"Prova Objetiva";" - "
"SII2BN-RJA - Programação Orientada por Objetos";"8";"1";"12";"Prova Objetiva";" - "
"ARQ3AN-RJA - Conforto Ambiental Aplicado";"1";"13";"4";"Prova Objetiva";" - "
"ARQ3AN-RJA - Conforto Ambiental Aplicado";"2";"12";"5";"Prova Objetiva";" - "
"ARQ3AN-RJA - Conforto Ambiental Aplicado";"3";"12";"5";"Prova Objetiva";" - "
"ARQ3AN-RJA - Conforto Ambiental Aplicado";"4";"10";"7";"Prova Objetiva";" - "
"ARQ3AN-RJA - Conforto Ambiental Aplicado";"5";"11";"6";"Prova Objetiva";" - "
"ARQ3AN-RJA - Conforto Ambiental Aplicado";"6";"7";"10";"Prova Objetiva";" - "
"ARQ3AN-RJA - Conforto Ambiental Aplicado";"7";"8";"9";"Prova Objetiva";" - "
"ARQ3AN-RJA - Conforto Ambiental Aplicado";"8";"7";"10";"Prova Objetiva";" - "
"ARQ3AN-RJA - Sistemas Estruturais";"1";"13";"1";"Prova Objetiva";" - "
"ARQ3AN-RJA - Sistemas Estruturais";"2";"12";"2";"Prova Objetiva";" - "
"ARQ3AN-RJA - Sistemas Estruturais";"3";"6";"8";"Prova Objetiva";" - "
"ARQ3AN-RJA - Sistemas Estruturais";"4";"13";"1";"Prova Objetiva";" - "
"ARQ3AN-RJA - Sistemas Estruturais";"5";"3";"11";"Prova Objetiva";" - "
"ARQ3AN-RJA - Sistemas Estruturais";"6";"9";"5";"Prova Objetiva";" - "
"ARQ3AN-RJA - Sistemas Estruturais";"7";"8";"6";"Prova Objetiva";" - "
"ARQ3AN-RJA - Sistemas Estruturais";"8";"10";"4";"Prova Objetiva";" - "
"ARQ3AN-RJA - Técnicas Construtivas";"1";"2";"14";"Prova Objetiva";" - "
"ARQ3AN-RJA - Técnicas Construtivas";"2";"8";"8";"Prova Objetiva";" - "
"ARQ3AN-RJA - Técnicas Construtivas";"3";"5";"11";"Prova Objetiva";" - "
"ARQ3AN-RJA - Técnicas Construtivas";"4";"2";"14";"Prova Objetiva";" - "
"ARQ3AN-RJA - Técnicas Construtivas";"5";"3";"13";"Prova Objetiva";" - "
"ARQ3AN-RJA - Técnicas Construtivas";"6";"11";"5";"Prova Objetiva";" - "
"ARQ3AN-RJA - Técnicas Construtivas";"7";"7";"9";"Prova Objetiva";" - "
"ARQ3AN-RJA - Técnicas Construtivas";"8";"4";"12";"Prova Objetiva";" - "
"ENC1AN-RJA - Introdução à Engenharia Civil ";"1";"15";"1";"Prova Objetiva";" - "
"ENC1AN-RJA - Introdução à Engenharia Civil ";"2";"15";"1";"Prova Objetiva";" - "
"ENC1AN-RJA - Introdução à Engenharia Civil ";"3";"13";"3";"Prova Objetiva";" - "
"ENC1AN-RJA - Introdução à Engenharia Civil ";"4";"14";"2";"Prova Objetiva";" - "
"ENC1AN-RJA - Introdução à Engenharia Civil ";"5";"16";"0";"Prova Objetiva";" - "
"ENC1AN-RJA - Introdução à Engenharia Civil ";"6";"15";"1";"Prova Objetiva";" - "
"ENC1AN-RJA - Introdução à Engenharia Civil ";"7";"4";"12";"Prova Objetiva";" - "
"ENC1AN-RJA - Introdução à Engenharia Civil ";"8";"16";"0";"Prova Objetiva";" - "
"ENC1AN-RJB - Introdução à Engenharia Civil ";"1";"12";"5";"Prova Objetiva";" - "
"ENC1AN-RJB - Introdução à Engenharia Civil ";"2";"17";"0";"Prova Objetiva";" - "
"ENC1AN-RJB - Introdução à Engenharia Civil ";"3";"13";"4";"Prova Objetiva";" - "
"ENC1AN-RJB - Introdução à Engenharia Civil ";"4";"16";"1";"Prova Objetiva";" - "
"ENC1AN-RJB - Introdução à Engenharia Civil ";"5";"17";"0";"Prova Objetiva";" - "
"ENC1AN-RJB - Introdução à Engenharia Civil ";"6";"16";"1";"Prova Objetiva";" - "
"ENC1AN-RJB - Introdução à Engenharia Civil ";"7";"9";"8";"Prova Objetiva";" - "
"ENC1AN-RJB - Introdução à Engenharia Civil ";"8";"17";"0";"Prova Objetiva";" - "
"ENC1AN-RJC - Introdução à Engenharia Civil ";"1";"20";"2";"Prova Objetiva";" - "
"ENC1AN-RJC - Introdução à Engenharia Civil ";"2";"21";"1";"Prova Objetiva";" - "
"ENC1AN-RJC - Introdução à Engenharia Civil ";"3";"17";"5";"Prova Objetiva";" - "
"ENC1AN-RJC - Introdução à Engenharia Civil ";"4";"22";"0";"Prova Objetiva";" - "
"ENC1AN-RJC - Introdução à Engenharia Civil ";"5";"20";"2";"Prova Objetiva";" - "
"ENC1AN-RJC - Introdução à Engenharia Civil ";"6";"20";"2";"Prova Objetiva";" - "
"ENC1AN-RJC - Introdução à Engenharia Civil ";"7";"8";"14";"Prova Objetiva";" - "
"ENC1AN-RJC - Introdução à Engenharia Civil ";"8";"19";"3";"Prova Objetiva";" - "
"ENC1AN-RJD - Introdução à Engenharia Civil ";"1";"23";"1";"Prova Objetiva";" - "
"ENC1AN-RJD - Introdução à Engenharia Civil ";"2";"21";"3";"Prova Objetiva";" - "
"ENC1AN-RJD - Introdução à Engenharia Civil ";"3";"23";"1";"Prova Objetiva";" - "
"ENC1AN-RJD - Introdução à Engenharia Civil ";"4";"22";"2";"Prova Objetiva";" - "
"ENC1AN-RJD - Introdução à Engenharia Civil ";"5";"21";"3";"Prova Objetiva";" - "
"ENC1AN-RJD - Introdução à Engenharia Civil ";"6";"22";"2";"Prova Objetiva";" - "
"ENC1AN-RJD - Introdução à Engenharia Civil ";"7";"12";"12";"Prova Objetiva";" - "
"ENC1AN-RJD - Introdução à Engenharia Civil ";"8";"24";"0";"Prova Objetiva";" - "
"ENC1AN-RJE - Introdução à Engenharia Civil ";"1";"7";"1";"Prova Objetiva";" - "
"ENC1AN-RJE - Introdução à Engenharia Civil ";"2";"8";"0";"Prova Objetiva";" - "
"ENC1AN-RJE - Introdução à Engenharia Civil ";"3";"6";"2";"Prova Objetiva";" - "
"ENC1AN-RJE - Introdução à Engenharia Civil ";"4";"8";"0";"Prova Objetiva";" - "
"ENC1AN-RJE - Introdução à Engenharia Civil ";"5";"8";"0";"Prova Objetiva";" - "
"ENC1AN-RJE - Introdução à Engenharia Civil ";"6";"8";"0";"Prova Objetiva";" - "
"ENC1AN-RJE - Introdução à Engenharia Civil ";"7";"3";"5";"Prova Objetiva";" - "
"ENC1AN-RJE - Introdução à Engenharia Civil ";"8";"7";"1";"Prova Objetiva";" - "
"ENC1AN-RJG - Introdução à Engenharia Civil ";"1";"15";"8";"Prova Objetiva";" - "
"ENC1AN-RJG - Introdução à Engenharia Civil ";"2";"14";"9";"Prova Objetiva";" - "
"ENC1AN-RJG - Introdução à Engenharia Civil ";"3";"21";"2";"Prova Objetiva";" - "
"ENC1AN-RJG - Introdução à Engenharia Civil ";"4";"22";"1";"Prova Objetiva";" - "
"ENC1AN-RJG - Introdução à Engenharia Civil ";"5";"20";"3";"Prova Objetiva";" - "
"ENC1AN-RJG - Introdução à Engenharia Civil ";"6";"20";"3";"Prova Objetiva";" - "
"ENC1AN-RJG - Introdução à Engenharia Civil ";"7";"5";"18";"Prova Objetiva";" - "
"ENC1AN-RJG - Introdução à Engenharia Civil ";"8";"22";"1";"Prova Objetiva";" - "
"ENC1AN-BRC - Introdução à Engenharia Civil ";"1";"13";"6";"Prova Objetiva";" - "
"ENC1AN-BRC - Introdução à Engenharia Civil ";"2";"18";"1";"Prova Objetiva";" - "
"ENC1AN-BRC - Introdução à Engenharia Civil ";"3";"19";"0";"Prova Objetiva";" - "
"ENC1AN-BRC - Introdução à Engenharia Civil ";"4";"19";"0";"Prova Objetiva";" - "
"ENC1AN-BRC - Introdução à Engenharia Civil ";"5";"18";"1";"Prova Objetiva";" - "
"ENC1AN-BRC - Introdução à Engenharia Civil ";"6";"19";"0";"Prova Objetiva";" - "
"ENC1AN-BRC - Introdução à Engenharia Civil ";"7";"16";"3";"Prova Objetiva";" - "
"ENC1AN-BRC - Introdução à Engenharia Civil ";"8";"17";"2";"Prova Objetiva";" - "
"ENC1AN-BRD - Introdução à Engenharia Civil ";"1";"10";"4";"Prova Objetiva";" - "
"ENC1AN-BRD - Introdução à Engenharia Civil ";"2";"14";"0";"Prova Objetiva";" - "
"ENC1AN-BRD - Introdução à Engenharia Civil ";"3";"14";"0";"Prova Objetiva";" - "
"ENC1AN-BRD - Introdução à Engenharia Civil ";"4";"13";"1";"Prova Objetiva";" - "
"ENC1AN-BRD - Introdução à Engenharia Civil ";"5";"12";"2";"Prova Objetiva";" - "
"ENC1AN-BRD - Introdução à Engenharia Civil ";"6";"13";"1";"Prova Objetiva";" - "
"ENC1AN-BRD - Introdução à Engenharia Civil ";"7";"5";"9";"Prova Objetiva";" - "
"ENC1AN-BRD - Introdução à Engenharia Civil ";"8";"14";"0";"Prova Objetiva";" - "
"ENC1AN-BRB - Introdução à Engenharia Civil ";"1";"17";"5";"Prova Objetiva";" - "
"ENC1AN-BRB - Introdução à Engenharia Civil ";"2";"16";"6";"Prova Objetiva";" - "
"ENC1AN-BRB - Introdução à Engenharia Civil ";"3";"21";"1";"Prova Objetiva";" - "
"ENC1AN-BRB - Introdução à Engenharia Civil ";"4";"21";"1";"Prova Objetiva";" - "
"ENC1AN-BRB - Introdução à Engenharia Civil ";"5";"21";"1";"Prova Objetiva";" - "
"ENC1AN-BRB - Introdução à Engenharia Civil ";"6";"21";"1";"Prova Objetiva";" - "
"ENC1AN-BRB - Introdução à Engenharia Civil ";"7";"7";"15";"Prova Objetiva";" - "
"ENC1AN-BRB - Introdução à Engenharia Civil ";"8";"22";"0";"Prova Objetiva";" - "
"ENE1AN-RJA - Introdução à Engenharia Elétrica";"1";"10";"13";"Prova Objetiva";" - "
"ENE1AN-RJA - Introdução à Engenharia Elétrica";"2";"9";"14";"Prova Objetiva";" - "
"ENE1AN-RJA - Introdução à Engenharia Elétrica";"3";"4";"19";"Prova Objetiva";" - "
"ENE1AN-RJA - Introdução à Engenharia Elétrica";"4";"13";"10";"Prova Objetiva";" - "
"ENE1AN-RJA - Introdução à Engenharia Elétrica";"5";"7";"16";"Prova Objetiva";" - "
"ENE1AN-RJA - Introdução à Engenharia Elétrica";"6";"18";"5";"Prova Objetiva";" - "
"ENE1AN-RJA - Introdução à Engenharia Elétrica";"7";"4";"19";"Prova Objetiva";" - "
"ENE1AN-RJA - Introdução à Engenharia Elétrica";"8";"7";"16";"Prova Objetiva";" - "
"ENE1AN-RJB - Introdução à Engenharia Elétrica";"1";"11";"6";"Prova Objetiva";" - "
"ENE1AN-RJB - Introdução à Engenharia Elétrica";"2";"15";"2";"Prova Objetiva";" - "
"ENE1AN-RJB - Introdução à Engenharia Elétrica";"3";"15";"2";"Prova Objetiva";" - "
"ENE1AN-RJB - Introdução à Engenharia Elétrica";"4";"12";"5";"Prova Objetiva";" - "
"ENE1AN-RJB - Introdução à Engenharia Elétrica";"5";"12";"5";"Prova Objetiva";" - "
"ENE1AN-RJB - Introdução à Engenharia Elétrica";"6";"9";"8";"Prova Objetiva";" - "
"ENE1AN-RJB - Introdução à Engenharia Elétrica";"7";"13";"4";"Prova Objetiva";" - "
"ENE1AN-RJB - Introdução à Engenharia Elétrica";"8";"12";"5";"Prova Objetiva";" - "
"ENC1AN-LVC - Introdução à Engenharia Civil ";"1";"11";"1";"Prova Objetiva";" - "
"ENC1AN-LVC - Introdução à Engenharia Civil ";"2";"10";"2";"Prova Objetiva";" - "
"ENC1AN-LVC - Introdução à Engenharia Civil ";"3";"11";"1";"Prova Objetiva";" - "
